Substrate,Protein,Enzyme,Temperature,pH,Time,Volume,Base
4.4118,14.5797,3,56,10.08,1110,5.55531624,1.9568
4.4118,14.5797,3,56,10.13,1115,5.55531624,1.9568
4.4118,14.5797,3,56,10.1,1120,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1125,5.55531624,1.9568
4.4118,14.5797,3,56,10.08,1130,5.55531624,1.9568
4.4118,14.5797,3,56,10.11,1135,5.55531624,1.9568
4.4118,14.5797,3,56,10.14,1140,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1145,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1150,5.55531624,1.9568
4.4118,14.5797,3,56,10.02,1155,5.55531624,1.9568
4.4118,14.5797,3,56,9.99,1160,5.55531624,1.9568
4.4118,14.5797,3,56,10.02,1165,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1170,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1175,5.55531624,1.9568
4.4118,14.5797,3,56,9.99,1180,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1185,5.55531624,1.9568
4.4118,14.5797,3,56,9.99,1190,5.55531624,1.9568
4.4118,14.5797,3,56,9.95,1195,5.55531624,1.9568
4.4118,14.5797,3,56,10,1200,5.55531624,1.9568
4.4118,14.5797,3,56,10.02,1205,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1210,5.55531624,1.9568
4.4118,14.5797,3,56,10.11,1215,5.55531624,1.9568
4.4118,14.5797,3,56,10.13,1220,5.55531624,1.9568
4.4118,14.5797,3,56,10.14,1225,5.55531624,1.9568
4.4118,14.5797,3,56,10.14,1230,5.55531624,1.9568
4.4118,14.5797,3,56,10.14,1235,5.55531624,1.9568
4.4118,14.5797,3,56,10.09,1240,5.55531624,1.9568
4.4118,14.5797,3,56,10.11,1245,5.55531624,1.9568
4.4118,14.5797,3,56,10.1,1250,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1255,5.55531624,1.9568
4.4118,14.5797,3,56,10.02,1260,5.55531624,1.9568
4.4118,14.5797,3,56,10.07,1265,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1270,5.55531624,1.9568
4.4118,14.5797,3,56,10.08,1275,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1280,5.55531624,1.9568
4.4118,14.5797,3,56,10.07,1285,5.55531624,1.9568
4.4118,14.5797,3,56,10.08,1290,5.55531624,1.9568
4.4118,14.5797,3,56,10.09,1295,5.55531624,1.9568
4.4118,14.5797,3,56,10.14,1300,5.55531624,1.9568
4.4118,14.5797,3,56,10.07,1305,5.55531624,1.9568
4.4118,14.5797,3,56,10.08,1310,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1315,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1320,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1325,5.55531624,1.9568
4.4118,14.5797,3,56,9.92,1330,5.55531624,1.9568
4.4118,14.5797,3,56,9.97,1335,5.55531624,1.9568
4.4118,14.5797,3,56,9.94,1340,5.55531624,1.9568
4.4118,14.5797,3,56,10,1345,5.55531624,1.9568
4.4118,14.5797,3,56,9.97,1350,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1355,5.55531624,1.9568
4.4118,14.5797,3,56,10.08,1360,5.55531624,1.9568
4.4118,14.5797,3,56,10.1,1365,5.55531624,1.9568
4.4118,14.5797,3,56,9.94,1370,5.55531624,1.9568
4.4118,14.5797,3,56,9.95,1375,5.55531624,1.9568
4.4118,14.5797,3,56,9.96,1380,5.55531624,1.9568
4.4118,14.5797,3,56,10,1385,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1390,5.55531624,1.9568
4.4118,14.5797,3,56,9.92,1395,5.55531624,1.9568
4.4118,14.5797,3,56,9.92,1400,5.55531624,1.9568
4.4118,14.5797,3,56,9.95,1405,5.55531624,1.9568
4.4118,14.5797,3,56,9.93,1410,5.55531624,1.9568
4.4118,14.5797,3,56,9.98,1415,5.55531624,1.9568
4.4118,14.5797,3,56,10,1420,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1425,5.55531624,1.9568
4.4118,14.5797,3,56,10.07,1430,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1435,5.55531624,1.9568
4.4118,14.5797,3,56,10.09,1440,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1445,5.55531624,1.9568
4.4118,14.5797,3,56,9.96,1450,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1455,5.55531624,1.9568
4.4118,14.5797,3,56,9.96,1460,5.55531624,1.9568
4.4118,14.5797,3,56,10.02,1465,5.55531624,1.9568
4.4118,14.5797,3,56,10.08,1470,5.55531624,1.9568
4.4118,14.5797,3,56,9.99,1475,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1480,5.55531624,1.9568
4.4118,14.5797,3,56,10.08,1485,5.55531624,1.9568
4.4118,14.5797,3,56,10.08,1490,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1495,5.55531624,1.9568
4.4118,14.5797,3,56,10,1500,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1505,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1510,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1515,5.55531624,1.9568
4.4118,14.5797,3,56,10.09,1520,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1525,5.55531624,1.9568
4.4118,14.5797,3,56,10.1,1530,5.55531624,1.9568
4.4118,14.5797,3,56,10.07,1535,5.55531624,1.9568
4.4118,14.5797,3,56,10.07,1540,5.55531624,1.9568
4.4118,14.5797,3,56,10.07,1545,5.55531624,1.9568
4.4118,14.5797,3,56,10.12,1550,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1555,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1560,5.55531624,1.9568
4.4118,14.5797,3,56,10.09,1565,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1570,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1575,5.55531624,1.9568
4.4118,14.5797,3,56,9.95,1580,5.55531624,1.9568
4.4118,14.5797,3,56,10.02,1585,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1590,5.55531624,1.9568
4.4118,14.5797,3,56,9.98,1595,5.55531624,1.9568
4.4118,14.5797,3,56,9.96,1600,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1605,5.55531624,1.9568
4.4118,14.5797,3,56,10.09,1610,5.55531624,1.9568
4.4118,14.5797,3,56,10.12,1615,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1620,5.55531624,1.9568
4.4118,14.5797,3,56,10.11,1625,5.55531624,1.9568
4.4118,14.5797,3,56,10.1,1630,5.55531624,1.9568
4.4118,14.5797,3,56,10.07,1635,5.55531624,1.9568
4.4118,14.5797,3,56,10.08,1640,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1645,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1650,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1655,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1660,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1665,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1670,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1675,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1680,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1685,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1690,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1695,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1700,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1705,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1710,5.55531624,1.9568
4.4118,14.5797,3,56,9.95,1715,5.55531624,1.9568
4.4118,14.5797,3,56,9.89,1720,5.55531624,1.9568
4.4118,14.5797,3,56,9.91,1725,5.55531624,1.9568
4.4118,14.5797,3,56,9.9,1730,5.55531624,1.9568
4.4118,14.5797,3,56,9.95,1735,5.55531624,1.9568
4.4118,14.5797,3,56,9.97,1740,5.55531624,1.9568
4.4118,14.5797,3,56,10,1745,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1750,5.55531624,1.9568
4.4118,14.5797,3,56,9.99,1755,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1760,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1765,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1770,5.55531624,1.9568
4.4118,14.5797,3,56,10.08,1775,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1780,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1785,5.55531624,1.9568
4.4118,14.5797,3,56,10,1790,5.55531624,1.9568
4.4118,14.5797,3,56,10,1795,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1800,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1805,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1810,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1815,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1820,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1825,5.55531624,1.9568
4.4118,14.5797,3,56,10.09,1830,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1835,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1840,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1845,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1850,5.55531624,1.9568
4.4118,14.5797,3,56,10.11,1855,5.55531624,1.9568
4.4118,14.5797,3,56,10.07,1860,5.55531624,1.9568
4.4118,14.5797,3,56,10.09,1865,5.55531624,1.9568
4.4118,14.5797,3,56,10.08,1870,5.55531624,1.9568
4.4118,14.5797,3,56,10.07,1875,5.55531624,1.9568
4.4118,14.5797,3,56,10.03,1880,5.55531624,1.9568
4.4118,14.5797,3,56,9.99,1885,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1890,5.55531624,1.9568
4.4118,14.5797,3,56,10.04,1895,5.55531624,1.9568
4.4118,14.5797,3,56,10,1900,5.55531624,1.9568
4.4118,14.5797,3,56,10.06,1905,5.55531624,1.9568
4.4118,14.5797,3,56,10.01,1910,5.55531624,1.9568
4.4118,14.5797,3,56,9.96,1915,5.55531624,1.9568
4.4118,14.5797,3,56,9.94,1920,5.55531624,1.9568
4.4118,14.5797,3,56,9.99,1925,5.55531624,1.9568
4.4118,14.5797,3,56,10.05,1930,5.55531624,1.9568
4.4118,14.5797,3,56,10.02,1935,5.55531624,1.9568
4.4118,14.5797,3,56,9.91,1940,5.55531624,1.9568
4.4118,14.5797,3,56,9.84,1945,5.55531624,1.9568
4.4118,14.5797,3,56,9.86,1950,5.55531624,1.9568
4.4118,14.5797,3,56,9.92,1955,5.55531624,1.9568
4.4118,14.5797,3,56,9.97,1960,5.55531624,1.9568
4.4118,14.5797,3,56,10,1965,5.55531624,1.9568
4.4118,14.5797,3,56,9.98,1970,5.55531624,1.9568
4.4118,14.5797,3,56,9.92,1975,5.55531624,1.9568
4.4118,14.5797,3,56,9.94,1980,5.55531624,1.9568
4.4118,14.5797,3,56,9.96,1985,5.55531624,1.9568
4.4118,14.5797,3,56,9.91,1990,5.55531624,1.9568
4.4118,14.5797,3,56,9.9,1995,5.55531624,1.9568
4.4118,14.5797,3,56,9.95,2000,5.55531624,1.9568
4.4118,14.5797,3,56,9.93,2005,5.55531624,1.9568
4.4118,14.5797,3,56,9.96,2010,5.55531624,1.9568
4.4118,14.5797,3,56,9.99,2015,5.55531624,1.9568
4.4118,14.5797,3,56,9.98,2020,5.55531624,1.9568
4.4118,14.5797,3,56,9.99,2025,5.55531624,1.9568
4.4118,14.5797,3,56,9.95,2030,5.55531624,1.9568
4.4118,14.5797,3,56,9.98,2035,5.55531624,1.9568
4.4118,14.5797,3,56,9.98,2040,5.55531624,1.9568
4.4118,14.5797,3,56,9.92,2045,5.55531624,1.9568
4.4118,14.5797,3,56,9.96,2050,5.55531624,1.9568
4.4118,14.5797,3,56,9.92,2055,5.55531624,1.9568
4.4118,14.5797,3,56,9.87,2060,5.55531624,1.9568
4.4118,14.5797,3,56,9.84,2065,5.55531624,1.9568
4.4118,14.5797,3,56,9.78,2070,5.55531624,1.9568
4.4118,14.5797,3,56,9.98,2075,6.05075916,1.9568
4.4118,14.5797,3,56,10.12,2080,6.05075916,1.9568
4.4118,14.5797,3,56,10.17,2085,6.05075916,1.9568
4.4118,14.5797,3,56,10.09,2090,6.05075916,1.9568
4.4118,14.5797,3,56,10.06,2095,6.05075916,1.9568
4.4118,14.5797,3,56,10.08,2100,6.05075916,1.9568
4.4118,14.5797,3,56,10.04,2105,6.05075916,1.9568
4.4118,14.5797,3,56,10.04,2110,6.05075916,1.9568
4.4118,14.5797,3,56,10.07,2115,6.05075916,1.9568
4.4118,14.5797,3,56,9.96,2120,6.05075916,1.9568
4.4118,14.5797,3,56,9.97,2125,6.05075916,1.9568
4.4118,14.5797,3,56,9.99,2130,6.05075916,1.9568
4.4118,14.5797,3,56,10.06,2135,6.05075916,1.9568
4.4118,14.5797,3,56,9.99,2140,6.05075916,1.9568
4.4118,14.5797,3,56,10.04,2145,6.05075916,1.9568
4.4118,14.5797,3,56,10.08,2150,6.05075916,1.9568
4.4118,14.5797,3,56,10.11,2155,6.05075916,1.9568
4.4118,14.5797,3,56,10.07,2160,6.05075916,1.9568
4.4118,14.5797,3,56,10,2165,6.05075916,1.9568
4.4118,14.5797,3,56,10.03,2170,6.05075916,1.9568
4.4118,14.5797,3,56,10.07,2175,6.05075916,1.9568
4.4118,14.5797,3,56,10.08,2180,6.05075916,1.9568
4.4118,14.5797,3,56,10.11,2185,6.05075916,1.9568
4.4118,14.5797,3,56,10.09,2190,6.05075916,1.9568
4.4118,14.5797,3,56,10.08,2195,6.05075916,1.9568
4.4118,14.5797,3,56,10.13,2200,6.05075916,1.9568
