Substrate,Protein,Enzyme,Temperature,pH,Time,Volume,Base
10,33,1,55,9.57,1660,7.818,2.007
10,33,1,55,9.58,1665,7.8186,2.007
10,33,1,55,9.57,1670,7.8192,2.007
10,33,1,55,9.57,1675,7.8198,2.007
10,33,1,55,9.56,1680,7.8204,2.007
10,33,1,55,9.57,1685,7.821,2.007
10,33,1,55,9.57,1690,7.8216,2.007
10,33,1,55,9.58,1695,7.8222,2.007
10,33,1,55,9.58,1700,7.8228,2.007
10,33,1,55,9.58,1705,7.8234,2.007
10,33,1,55,9.56,1710,7.824,2.007
10,33,1,55,9.57,1715,7.8246,2.007
10,33,1,55,9.56,1720,7.8252,2.007
10,33,1,55,9.58,1725,7.8258,2.007
10,33,1,55,9.56,1730,7.8264,2.007
10,33,1,55,9.56,1735,7.827,2.007
10,33,1,55,9.57,1740,7.8276,2.007
10,33,1,55,9.57,1745,7.8282,2.007
10,33,1,55,9.56,1750,7.8288,2.007
10,33,1,55,9.57,1755,7.8294,2.007
10,33,1,55,9.57,1760,7.83,2.007
10,33,1,55,9.56,1765,7.8306,2.007
10,33,1,55,9.56,1770,7.8312,2.007
10,33,1,55,9.56,1775,7.8318,2.007
10,33,1,55,9.56,1780,7.8324,2.007
10,33,1,55,9.58,1785,7.833,2.007
10,33,1,55,9.56,1790,7.8336,2.007
10,33,1,55,9.57,1795,7.8342,2.007
10,33,1,55,9.56,1800,7.8348,2.007
10,33,1,55,9.56,1805,7.8354,2.007
10,33,1,55,9.56,1810,7.836,2.007
10,33,1,55,9.56,1815,7.8366,2.007
10,33,1,55,9.57,1820,7.8372,2.007
10,33,1,55,9.56,1825,7.8378,2.007
10,33,1,55,9.58,1830,7.8384,2.007
10,33,1,55,9.56,1835,7.839,2.007
10,33,1,55,9.57,1840,7.8396,2.007
10,33,1,55,9.56,1845,7.8402,2.007
10,33,1,55,9.56,1850,7.8408,2.007
10,33,1,55,9.56,1855,7.8414,2.007
10,33,1,55,9.56,1860,7.842,2.007
